0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-0.3013745898011039,-1.399422857082639,0.15066276348560853,1.1552355376523007,-0.8126514216269057,-0.9994150809287586,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.8577584478954504,0.0,-0.6760844942642027,-0.3837959862808224,0.9076724346245444,-0.03715847579664973,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.8577584478954504,-0.6997114285413195,-0.5329936227305815,-1.5380696292306646,-0.11376985502475415,-0.8211414283368144,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.880941108649381,-1.399422857082639,1.3430866929324516,-0.7685538672641031,0.692631952593113,-1.4443973476346355,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.4605076274976583,0.6997114285413195,1.104601907043083,-1.5380696292306646,-1.1352121446740526,1.0963531341875632,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.27819192904717327,1.399422857082639,1.2953897357545778,-0.7685538672641031,0.0475105064988193,0.3018422100376381,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.4605076274976583,-0.6997114285413195,0.6276323352643458,-1.5380696292306646,1.2839932781795491,-1.672503399179446,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.4605076274976583,1.399422857082639,0.4845414637307246,1.5399934186355813,-0.16752997553261198,0.3622025806002649,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.3013745898011039,1.399422857082639,-1.7254175521774247,0.0009618947024583523,-0.5438508190876167,1.672584113628454,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.27819192904717327,0.0,-0.24681187966333917,-1.5380696292306646,0.26255098853025055,-1.7223357981323124,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.3013745898011039,1.399422857082639,-1.3756398662063507,0.0009618947024583523,0.8001521936088287,-1.41562089190129,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.3013745898011039,1.399422857082639,0.8502181354277565,0.0009618947024583523,-0.38257045756404323,-0.26315893301950827,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.3013745898011039,1.399422857082639,1.3748846643843675,0.0009618947024583523,-0.3288103370561854,-0.8302656703986068,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.8577584478954504,1.399422857082639,0.4527434922788088,1.5399934186355813,-0.49009069857975884,0.8808806485744651,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.8577584478954504,0.0,-0.9304682658795292,-0.7685538672641031,0.5313515910695397,-1.6486399968639889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.4373249667437276,-0.6997114285413195,-1.3597408804803928,0.7704776566690199,-0.8664115421347636,-1.2703348836865953,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.8577584478954504,0.0,-0.6919834799901606,0.3857197756857391,-0.43633057807190107,-0.7467437622945068,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.4373249667437276,-0.6997114285413195,-1.3597408804803928,-1.1533117482473838,0.15503074751453494,-0.5544328142228818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.4605076274976583,-0.6997114285413195,-0.6124885513603711,-0.7685538672641031,-0.7051311806111902,1.3019995129648847,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.880941108649381,1.399422857082639,1.0251069784132933,-0.3837959862808224,0.5851117115773975,-0.2231526409024184,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.880941108649381,1.399422857082639,-1.312043923302519,-0.7685538672641031,-0.5438508190876167,1.6213479851276196,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.27819192904717327,-1.399422857082639,-1.6459226235476352,1.1552355376523007,-1.027691903658337,1.6122237430658273,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.27819192904717327,1.399422857082639,0.5958343638124299,1.1552355376523007,0.5851117115773975,1.5834472873324819,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
